language,wals,metric,algorithm,value,run_id
NADEB,nad,del-verses,bz2,0.8187291440102218,0
NADEB,nad,del-verses,bz2,0.8182784272051009,1
NADEB,nad,del-verses,bz2,0.818212266940129,2
NADEB,nad,del-verses,bz2,0.8186050935133995,3
NADEB,nad,del-verses,bz2,0.8245305722449419,4
NADEB,nad,del-verses,bz2,0.8232859322601587,5
NADEB,nad,del-verses,bz2,0.8232735272104765,6
NADEB,nad,del-verses,bz2,0.8162191889578517,7
NADEB,nad,del-verses,bz2,0.8205402812638265,8
NADEB,nad,del-verses,bz2,0.8173728585782986,9
NHEENGATU,[yrl],del-verses,bz2,0.8096980038333879,0
NHEENGATU,[yrl],del-verses,bz2,0.8113634238698518,1
NHEENGATU,[yrl],del-verses,bz2,0.8092538918236641,2
NHEENGATU,[yrl],del-verses,bz2,0.8081552989575055,3
NHEENGATU,[yrl],del-verses,bz2,0.8138001963442569,4
NHEENGATU,[yrl],del-verses,bz2,0.8162837174512646,5
NHEENGATU,[yrl],del-verses,bz2,0.81460661025665,6
NHEENGATU,[yrl],del-verses,bz2,0.8141449675097003,7
NHEENGATU,[yrl],del-verses,bz2,0.8132918049647048,8
NHEENGATU,[yrl],del-verses,bz2,0.8087396568650367,9
PALIKÚR,plk,del-verses,bz2,0.8162513781697905,0
PALIKÚR,plk,del-verses,bz2,0.8162844542447629,1
PALIKÚR,plk,del-verses,bz2,0.8176111723631018,2
PALIKÚR,plk,del-verses,bz2,0.8122748989342153,3
PALIKÚR,plk,del-verses,bz2,0.8123520764424844,4
PALIKÚR,plk,del-verses,bz2,0.8125725836089673,5
PALIKÚR,plk,del-verses,bz2,0.8164314590224182,6
PALIKÚR,plk,del-verses,bz2,0.8131973539140022,7
PALIKÚR,plk,del-verses,bz2,0.8135207644248438,8
PALIKÚR,plk,del-verses,bz2,0.8159242925395075,9
PARECÍS,pex,del-verses,bz2,0.8060205710232311,0
PARECÍS,pex,del-verses,bz2,0.8057723000532009,1
PARECÍS,pex,del-verses,bz2,0.804965419400603,2
PARECÍS,pex,del-verses,bz2,0.8083569781876219,3
PARECÍS,pex,del-verses,bz2,0.8071244901578294,4
PARECÍS,pex,del-verses,bz2,0.8078560028373826,5
PARECÍS,pex,del-verses,bz2,0.8053466926760063,6
PARECÍS,pex,del-verses,bz2,0.8072530590530236,7
PARECÍS,pex,del-verses,bz2,0.8084367795708459,8
PARECÍS,pex,del-verses,bz2,0.8063264763255896,9
PORTUGUESE,por,del-verses,bz2,0.8246849086283573,0
PORTUGUESE,por,del-verses,bz2,0.8263307634047347,1
PORTUGUESE,por,del-verses,bz2,0.8269036568077215,2
PORTUGUESE,por,del-verses,bz2,0.8235342667935448,3
PORTUGUESE,por,del-verses,bz2,0.82424310100402,4
PORTUGUESE,por,del-verses,bz2,0.8245101275901578,5
PORTUGUESE,por,del-verses,bz2,0.8222913794107937,6
PORTUGUESE,por,del-verses,bz2,0.822053482997689,7
PORTUGUESE,por,del-verses,bz2,0.8252529470025052,8
PORTUGUESE,por,del-verses,bz2,0.8246751985706795,9
SATERÉ-MAWÉ,[mav],del-verses,bz2,0.8085266729149196,0
SATERÉ-MAWÉ,[mav],del-verses,bz2,0.8082581076563022,1
SATERÉ-MAWÉ,[mav],del-verses,bz2,0.8130813204641246,2
SATERÉ-MAWÉ,[mav],del-verses,bz2,0.8032183983644924,3
SATERÉ-MAWÉ,[mav],del-verses,bz2,0.8052298973423001,4
SATERÉ-MAWÉ,[mav],del-verses,bz2,0.8133361834136289,5
SATERÉ-MAWÉ,[mav],del-verses,bz2,0.8051997522622513,6
SATERÉ-MAWÉ,[mav],del-verses,bz2,0.8135060920466317,7
SATERÉ-MAWÉ,[mav],del-verses,bz2,0.8125880373360519,8
SATERÉ-MAWÉ,[mav],del-verses,bz2,0.8090473606612186,9
SPANISH,spa,del-verses,bz2,0.8126841734685895,0
SPANISH,spa,del-verses,bz2,0.8147573473804991,1
SPANISH,spa,del-verses,bz2,0.8111151676358863,2
SPANISH,spa,del-verses,bz2,0.8108674298728279,3
SPANISH,spa,del-verses,bz2,0.8144965707878061,4
SPANISH,spa,del-verses,bz2,0.814687806955781,5
SPANISH,spa,del-verses,bz2,0.8128319468711155,6
SPANISH,spa,del-verses,bz2,0.8126320181500508,7
SPANISH,spa,del-verses,bz2,0.8134230404812197,8
SPANISH,spa,del-verses,bz2,0.8117627628410741,9
TERÊNA,trn,del-verses,bz2,0.8181008490476503,0
TERÊNA,trn,del-verses,bz2,0.8151003453134468,1
TERÊNA,trn,del-verses,bz2,0.8156442322433693,2
TERÊNA,trn,del-verses,bz2,0.8166955036246961,3
TERÊNA,trn,del-verses,bz2,0.8176518685618753,4
TERÊNA,trn,del-verses,bz2,0.817958489381429,5
TERÊNA,trn,del-verses,bz2,0.8169072180001022,6
TERÊNA,trn,del-verses,bz2,0.8200829336311936,7
TERÊNA,trn,del-verses,bz2,0.8178818341765406,8
TERÊNA,trn,del-verses,bz2,0.817553311869876,9
TUYÚCA,tuy,del-verses,bz2,0.8050753586344652,0
TUYÚCA,tuy,del-verses,bz2,0.8003994915562012,1
TUYÚCA,tuy,del-verses,bz2,0.8068095151625204,2
TUYÚCA,tuy,del-verses,bz2,0.8033911385509351,3
TUYÚCA,tuy,del-verses,bz2,0.8058607227165426,4
TUYÚCA,tuy,del-verses,bz2,0.7991011439985473,5
TUYÚCA,tuy,del-verses,bz2,0.8087524968222263,6
TUYÚCA,tuy,del-verses,bz2,0.800349555111676,7
TUYÚCA,tuy,del-verses,bz2,0.8034864717632104,8
TUYÚCA,tuy,del-verses,bz2,0.803014345378609,9
WAPISHANA,wps,del-verses,bz2,0.8115936532977368,0
WAPISHANA,wps,del-verses,bz2,0.815689278563194,1
WAPISHANA,wps,del-verses,bz2,0.8153365997208907,2
WAPISHANA,wps,del-verses,bz2,0.8110058552272313,3
WAPISHANA,wps,del-verses,bz2,0.8170469024937808,4
WAPISHANA,wps,del-verses,bz2,0.8157082397912748,5
WAPISHANA,wps,del-verses,bz2,0.8129323160002427,6
WAPISHANA,wps,del-verses,bz2,0.8104559796128876,7
WAPISHANA,wps,del-verses,bz2,0.8116391602451307,8
WAPISHANA,wps,del-verses,bz2,0.8160305806686488,9
YANOMAMI,[guu],del-verses,bz2,0.8085940466589757,0
YANOMAMI,[guu],del-verses,bz2,0.8152663308223365,1
YANOMAMI,[guu],del-verses,bz2,0.8143369123779008,2
YANOMAMI,[guu],del-verses,bz2,0.8141199275270599,3
YANOMAMI,[guu],del-verses,bz2,0.814734717937776,4
YANOMAMI,[guu],del-verses,bz2,0.8144200899040566,5
YANOMAMI,[guu],del-verses,bz2,0.81152695855951,6
YANOMAMI,[guu],del-verses,bz2,0.8120802699291545,7
YANOMAMI,[guu],del-verses,bz2,0.8115052600744258,8
YANOMAMI,[guu],del-verses,bz2,0.8131832762542629,9
ANCIENT_GREEK,[grc],del-verses,none,0.8025547339499327,0
ANCIENT_GREEK,[grc],del-verses,none,0.8018698186818543,1
ANCIENT_GREEK,[grc],del-verses,none,0.7955053752677097,2
ANCIENT_GREEK,[grc],del-verses,none,0.799024786029836,3
ANCIENT_GREEK,[grc],del-verses,none,0.8012112463087019,4
ANCIENT_GREEK,[grc],del-verses,none,0.7997097012979144,5
ANCIENT_GREEK,[grc],del-verses,none,0.7983029907088609,6
ANCIENT_GREEK,[grc],del-verses,none,0.7996754555345105,7
ANCIENT_GREEK,[grc],del-verses,none,0.8025837111343515,8
ANCIENT_GREEK,[grc],del-verses,none,0.8015089210213667,9
APALAÍ,apl,del-verses,none,0.7995570519293212,0
APALAÍ,apl,del-verses,none,0.7999957992279915,1
APALAÍ,apl,del-verses,none,0.7989782788970329,2
APALAÍ,apl,del-verses,none,0.7988522557367765,3
APALAÍ,apl,del-verses,none,0.7990420683979034,4
APALAÍ,apl,del-verses,none,0.797620807201679,5
APALAÍ,apl,del-verses,none,0.8025714948058232,6
APALAÍ,apl,del-verses,none,0.801747676739703,7
APALAÍ,apl,del-verses,none,0.8036629176073025,8
APALAÍ,apl,del-verses,none,0.7977514978863893,9
APURINÃ,apu,del-verses,none,0.7999900762943938,0
APURINÃ,apu,del-verses,none,0.8003271672467309,1
APURINÃ,apu,del-verses,none,0.794914809712945,2
APURINÃ,apu,del-verses,none,0.8017251495841101,3
APURINÃ,apu,del-verses,none,0.7972382169778851,4
APURINÃ,apu,del-verses,none,0.8007532565112504,5
APURINÃ,apu,del-verses,none,0.8003350432035612,6
APURINÃ,apu,del-verses,none,0.8050621924931105,7
APURINÃ,apu,del-verses,none,0.8007508937242013,8
APURINÃ,apu,del-verses,none,0.800100339690018,9
ASHENINKA,cax,del-verses,none,0.800975048620471,0
ASHENINKA,cax,del-verses,none,0.8009322753470323,1
ASHENINKA,cax,del-verses,none,0.7953517282677643,2
ASHENINKA,cax,del-verses,none,0.8010669656548816,3
ASHENINKA,cax,del-verses,none,0.8000413171620024,4
ASHENINKA,cax,del-verses,none,0.803489571056873,5
ASHENINKA,cax,del-verses,none,0.7978207472217849,6
ASHENINKA,cax,del-verses,none,0.7985770150989655,7
ASHENINKA,cax,del-verses,none,0.8034768300818061,8
ASHENINKA,cax,del-verses,none,0.8002533633899003,9
ENGLISH,eng,del-verses,none,0.7992925611413441,0
ENGLISH,eng,del-verses,none,0.7980001472370271,1
ENGLISH,eng,del-verses,none,0.801892580071819,2
ENGLISH,eng,del-verses,none,0.7995858666476583,3
ENGLISH,eng,del-verses,none,0.8023588306575535,4
ENGLISH,eng,del-verses,none,0.8006048403588377,5
ENGLISH,eng,del-verses,none,0.798937322599832,6
ENGLISH,eng,del-verses,none,0.7980936310637408,7
ENGLISH,eng,del-verses,none,0.80259020312867,8
ENGLISH,eng,del-verses,none,0.7950425526693723,9
FRENCH,fre,del-verses,none,0.7983707084031516,0
FRENCH,fre,del-verses,none,0.7994703465364185,1
FRENCH,fre,del-verses,none,0.7979629398552534,2
FRENCH,fre,del-verses,none,0.7968978394951691,3
FRENCH,fre,del-verses,none,0.8040003654319227,4
FRENCH,fre,del-verses,none,0.7999928696210203,5
FRENCH,fre,del-verses,none,0.7987272273521338,6
FRENCH,fre,del-verses,none,0.799487058362152,7
FRENCH,fre,del-verses,none,0.8038811544083568,8
FRENCH,fre,del-verses,none,0.7997811864950622,9
GERMANY,ger,del-verses,none,0.7969887302379172,0
GERMANY,ger,del-verses,none,0.7997708937255769,1
GERMANY,ger,del-verses,none,0.8019352924771588,2
GERMANY,ger,del-verses,none,0.7974176100726762,3
GERMANY,ger,del-verses,none,0.8011319761027267,4
GERMANY,ger,del-verses,none,0.8015786333399628,5
GERMANY,ger,del-verses,none,0.7989775771400381,6
GERMANY,ger,del-verses,none,0.7973898328813058,7
GERMANY,ger,del-verses,none,0.8016575205634547,8
GERMANY,ger,del-verses,none,0.7985809188472688,9
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.7968970995634459,0
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.8026018881171415,1
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.8011680394577344,2
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.7976808008035489,3
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.8028717781300053,4
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.8014991416384643,5
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.7997647968822602,6
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.8002832453949437,7
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.7999623452421915,8
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.7984913982992292,9
GUARANI_MBYA,[gun],del-verses,none,0.8013800361559288,0
GUARANI_MBYA,[gun],del-verses,none,0.8010957113636556,1
GUARANI_MBYA,[gun],del-verses,none,0.797243534793716,2
GUARANI_MBYA,[gun],del-verses,none,0.8010394829532435,3
GUARANI_MBYA,[gun],del-verses,none,0.8000252497390153,4
GUARANI_MBYA,[gun],del-verses,none,0.8018776045424069,5
GUARANI_MBYA,[gun],del-verses,none,0.7993929453502288,6
GUARANI_MBYA,[gun],del-verses,none,0.7975172504519491,7
GUARANI_MBYA,[gun],del-verses,none,0.8000241888256113,8
GUARANI_MBYA,[gun],del-verses,none,0.8027284570924182,9
GUARANI_PARAGUAY,gua,del-verses,none,0.7997104910878017,0
GUARANI_PARAGUAY,gua,del-verses,none,0.7973231313724052,1
GUARANI_PARAGUAY,gua,del-verses,none,0.8007156348565979,2
GUARANI_PARAGUAY,gua,del-verses,none,0.7995867105552703,3
GUARANI_PARAGUAY,gua,del-verses,none,0.8001620608083327,4
GUARANI_PARAGUAY,gua,del-verses,none,0.7992910126164454,5
GUARANI_PARAGUAY,gua,del-verses,none,0.8014789481405413,6
GUARANI_PARAGUAY,gua,del-verses,none,0.8002399966991858,7
GUARANI_PARAGUAY,gua,del-verses,none,0.8035832171935744,8
GUARANI_PARAGUAY,gua,del-verses,none,0.8023018594586665,9
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.8015817223198594,0
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.8013732565531168,1
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.7975171072804098,2
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.8033644318139326,3
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.7990866768874098,4
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.8044553714990839,5
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.7997008562988446,6
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.7990081516658565,7
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.7978545787682758,8
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.8040019818270202,9
JAMAMADI,jmm,del-verses,none,0.8005165568161818,0
JAMAMADI,jmm,del-verses,none,0.797538476848469,1
JAMAMADI,jmm,del-verses,none,0.7999636954360372,2
JAMAMADI,jmm,del-verses,none,0.8012813483920488,3
JAMAMADI,jmm,del-verses,none,0.799762822467918,4
JAMAMADI,jmm,del-verses,none,0.8039912905903914,5
JAMAMADI,jmm,del-verses,none,0.7999544810797015,6
JAMAMADI,jmm,del-verses,none,0.7976895922923752,7
JAMAMADI,jmm,del-verses,none,0.7972961392768388,8
JAMAMADI,jmm,del-verses,none,0.7989132588137622,9
KAIGANG,kng,del-verses,none,0.8031289736324123,0
KAIGANG,kng,del-verses,none,0.8007376641337799,1
KAIGANG,kng,del-verses,none,0.8024576518832549,2
KAIGANG,kng,del-verses,none,0.8000619546607719,3
KAIGANG,kng,del-verses,none,0.8012922724285086,4
KAIGANG,kng,del-verses,none,0.800505992314463,5
KAIGANG,kng,del-verses,none,0.8028964242683251,6
KAIGANG,kng,del-verses,none,0.7982480696208919,7
KAIGANG,kng,del-verses,none,0.7986640258419384,8
KAIGANG,kng,del-verses,none,0.7983042324861809,9
MACUSHI,mac,del-verses,none,0.7984025233890722,0
MACUSHI,mac,del-verses,none,0.8015217273475992,1
MACUSHI,mac,del-verses,none,0.8028390771016455,2
MACUSHI,mac,del-verses,none,0.7998996619705648,3
MACUSHI,mac,del-verses,none,0.7998877641805132,4
MACUSHI,mac,del-verses,none,0.7995810655925165,5
MACUSHI,mac,del-verses,none,0.7974011260597296,6
MACUSHI,mac,del-verses,none,0.8006003096069366,7
MACUSHI,mac,del-verses,none,0.803138504817944,8
MACUSHI,mac,del-verses,none,0.802526429618623,9
MATSÉS,myr,del-verses,none,0.7996378180965643,0
MATSÉS,myr,del-verses,none,0.7987027204738547,1
MATSÉS,myr,del-verses,none,0.7979616488708426,2
MATSÉS,myr,del-verses,none,0.8000090275995276,3
MATSÉS,myr,del-verses,none,0.7996802612883732,4
MATSÉS,myr,del-verses,none,0.7972185561634588,5
MATSÉS,myr,del-verses,none,0.800501503364802,6
MATSÉS,myr,del-verses,none,0.7999281834246535,7
MATSÉS,myr,del-verses,none,0.7984258291749111,8
MATSÉS,myr,del-verses,none,0.8027395396058982,9
MAXAKALI,max,del-verses,none,0.8020448702434391,0
MAXAKALI,max,del-verses,none,0.7981715809614269,1
MAXAKALI,max,del-verses,none,0.803424860836488,2
MAXAKALI,max,del-verses,none,0.798230031919703,3
MAXAKALI,max,del-verses,none,0.799136935069205,4
MAXAKALI,max,del-verses,none,0.8031718777826994,5
MAXAKALI,max,del-verses,none,0.8005196655509231,6
MAXAKALI,max,del-verses,none,0.7990474320393448,7
MAXAKALI,max,del-verses,none,0.8000895030298603,8
MAXAKALI,max,del-verses,none,0.7998228205327257,9
NADEB,nad,del-verses,none,0.7988098356237803,0
NADEB,nad,del-verses,none,0.7968401067680853,1
NADEB,nad,del-verses,none,0.7991361050845045,2
NADEB,nad,del-verses,none,0.8000732781526638,3
NADEB,nad,del-verses,none,0.7973715247760399,4
NADEB,nad,del-verses,none,0.7951270028478554,5
NADEB,nad,del-verses,none,0.8018605686324086,6
NADEB,nad,del-verses,none,0.796439650747846,7
NADEB,nad,del-verses,none,0.8024207528573181,8
NADEB,nad,del-verses,none,0.8008348258962569,9
NHEENGATU,[yrl],del-verses,none,0.8012095860164049,0
NHEENGATU,[yrl],del-verses,none,0.8003605880229366,1
NHEENGATU,[yrl],del-verses,none,0.7980623116252907,2
NHEENGATU,[yrl],del-verses,none,0.8010521698247853,3
NHEENGATU,[yrl],del-verses,none,0.801074208091612,4
NHEENGATU,[yrl],del-verses,none,0.7965448195380779,5
NHEENGATU,[yrl],del-verses,none,0.8014236720370075,6
NHEENGATU,[yrl],del-verses,none,0.8020722267464802,7
NHEENGATU,[yrl],del-verses,none,0.7986604931534451,8
NHEENGATU,[yrl],del-verses,none,0.8033399518096566,9
PALIKÚR,plk,del-verses,none,0.7977119588928208,0
PALIKÚR,plk,del-verses,none,0.7979795979815096,1
PALIKÚR,plk,del-verses,none,0.8010854403653,2
PALIKÚR,plk,del-verses,none,0.7993287174693905,3
PALIKÚR,plk,del-verses,none,0.8002572612464744,4
PALIKÚR,plk,del-verses,none,0.7981502861758266,5
PALIKÚR,plk,del-verses,none,0.7984547939144879,6
PALIKÚR,plk,del-verses,none,0.8019102057202393,7
PALIKÚR,plk,del-verses,none,0.7995922600414158,8
PALIKÚR,plk,del-verses,none,0.7999588982828085,9
PARECÍS,pex,del-verses,none,0.8022529719281437,0
PARECÍS,pex,del-verses,none,0.8022028092757433,1
PARECÍS,pex,del-verses,none,0.8017388047410395,2
PARECÍS,pex,del-verses,none,0.8013308151681828,3
PARECÍS,pex,del-verses,none,0.8012948652672959,4
PARECÍS,pex,del-verses,none,0.800823336334732,5
PARECÍS,pex,del-verses,none,0.7992131151926789,6
PARECÍS,pex,del-verses,none,0.798815994194509,7
PARECÍS,pex,del-verses,none,0.8002029915333804,8
PARECÍS,pex,del-verses,none,0.8011310006027879,9
PORTUGUESE,por,del-verses,none,0.8020278647241182,0
PORTUGUESE,por,del-verses,none,0.7987167594117419,1
PORTUGUESE,por,del-verses,none,0.8002137485782348,2
PORTUGUESE,por,del-verses,none,0.7994758665120152,3
PORTUGUESE,por,del-verses,none,0.7994371620381526,4
PORTUGUESE,por,del-verses,none,0.8005895565341268,5
PORTUGUESE,por,del-verses,none,0.8007106640813743,6
PORTUGUESE,por,del-verses,none,0.7997929934914058,7
PORTUGUESE,por,del-verses,none,0.8006082845053506,8
PORTUGUESE,por,del-verses,none,0.800000249706283,9
SATERÉ-MAWÉ,[mav],del-verses,none,0.7994138692888266,0
SATERÉ-MAWÉ,[mav],del-verses,none,0.8035360607017046,1
SATERÉ-MAWÉ,[mav],del-verses,none,0.7943379180179588,2
SATERÉ-MAWÉ,[mav],del-verses,none,0.7987810302936584,3
SATERÉ-MAWÉ,[mav],del-verses,none,0.8008622497505714,4
SATERÉ-MAWÉ,[mav],del-verses,none,0.7979607226756539,5
SATERÉ-MAWÉ,[mav],del-verses,none,0.7991903897440894,6
SATERÉ-MAWÉ,[mav],del-verses,none,0.8058471145719255,7
SATERÉ-MAWÉ,[mav],del-verses,none,0.7968544459719665,8
SATERÉ-MAWÉ,[mav],del-verses,none,0.7986481076260541,9
SPANISH,spa,del-verses,none,0.7981368188391955,0
SPANISH,spa,del-verses,none,0.8008830190738669,1
SPANISH,spa,del-verses,none,0.8044041804240456,2
SPANISH,spa,del-verses,none,0.8011122329249325,3
SPANISH,spa,del-verses,none,0.8014407727781264,4
SPANISH,spa,del-verses,none,0.7993778481185363,5
SPANISH,spa,del-verses,none,0.8020563756924168,6
SPANISH,spa,del-verses,none,0.8004649766693045,7
SPANISH,spa,del-verses,none,0.7995699511556198,8
SPANISH,spa,del-verses,none,0.7987207684121483,9
TERÊNA,trn,del-verses,none,0.80187134840551,0
TERÊNA,trn,del-verses,none,0.7973893497075686,1
TERÊNA,trn,del-verses,none,0.7955524899022088,2
TERÊNA,trn,del-verses,none,0.8009430429124788,3
TERÊNA,trn,del-verses,none,0.7981847145612541,4
TERÊNA,trn,del-verses,none,0.8004644566108341,5
TERÊNA,trn,del-verses,none,0.7965089028447018,6
TERÊNA,trn,del-verses,none,0.8035509584260436,7
TERÊNA,trn,del-verses,none,0.8009817856130881,8
TERÊNA,trn,del-verses,none,0.8027434389996179,9
TUYÚCA,tuy,del-verses,none,0.8002969519430861,0
TUYÚCA,tuy,del-verses,none,0.7989096474985525,1
TUYÚCA,tuy,del-verses,none,0.7996166759344718,2
TUYÚCA,tuy,del-verses,none,0.7992163449687283,3
TUYÚCA,tuy,del-verses,none,0.7990730283938798,4
TUYÚCA,tuy,del-verses,none,0.8034346294884362,5
TUYÚCA,tuy,del-verses,none,0.8036639360081939,6
TUYÚCA,tuy,del-verses,none,0.8032292090644867,7
TUYÚCA,tuy,del-verses,none,0.8022384138103673,8
TUYÚCA,tuy,del-verses,none,0.7993606169874091,9
WAPISHANA,wps,del-verses,none,0.7975964657497823,0
WAPISHANA,wps,del-verses,none,0.7990552666125671,1
WAPISHANA,wps,del-verses,none,0.7957882210548264,2
WAPISHANA,wps,del-verses,none,0.8027676532703512,3
WAPISHANA,wps,del-verses,none,0.7974635172647775,4
WAPISHANA,wps,del-verses,none,0.8025584228677206,5
WAPISHANA,wps,del-verses,none,0.801190433811633,6
WAPISHANA,wps,del-verses,none,0.8014185530700566,7
WAPISHANA,wps,del-verses,none,0.8014839375708787,8
WAPISHANA,wps,del-verses,none,0.8010153486483207,9
YANOMAMI,[guu],del-verses,none,0.8016742265244975,0
YANOMAMI,[guu],del-verses,none,0.8040628446560569,1
YANOMAMI,[guu],del-verses,none,0.8011138020644628,2
YANOMAMI,[guu],del-verses,none,0.7952296776329479,3
YANOMAMI,[guu],del-verses,none,0.797162909340873,4
YANOMAMI,[guu],del-verses,none,0.8010253839705308,5
YANOMAMI,[guu],del-verses,none,0.802739232437873,6
YANOMAMI,[guu],del-verses,none,0.8030802736573247,7
YANOMAMI,[guu],del-verses,none,0.80058395829857,8
YANOMAMI,[guu],del-verses,none,0.8056590239307228,9
ANCIENT_GREEK,[grc],del-words,gzip,0.8299116391509105,0
ANCIENT_GREEK,[grc],del-words,gzip,0.8291476482184233,1
ANCIENT_GREEK,[grc],del-words,gzip,0.8286903689741609,2
ANCIENT_GREEK,[grc],del-words,gzip,0.8281159816307582,3
ANCIENT_GREEK,[grc],del-words,gzip,0.8278427293994306,4
ANCIENT_GREEK,[grc],del-words,gzip,0.8285648960107963,5
ANCIENT_GREEK,[grc],del-words,gzip,0.828227513153749,6
ANCIENT_GREEK,[grc],del-words,gzip,0.8284394230474316,7
ANCIENT_GREEK,[grc],del-words,gzip,0.8280546392931132,8
ANCIENT_GREEK,[grc],del-words,gzip,0.8288660311228715,9
APALAÍ,apl,del-words,gzip,0.8485626628248099,0
APALAÍ,apl,del-words,gzip,0.8487119577793868,1
APALAÍ,apl,del-words,gzip,0.8493066493484519,2
APALAÍ,apl,del-words,gzip,0.8470149717956948,3
APALAÍ,apl,del-words,gzip,0.8499859413917773,4
APALAÍ,apl,del-words,gzip,0.8498814349235734,5
APALAÍ,apl,del-words,gzip,0.8482740259126276,6
APALAÍ,apl,del-words,gzip,0.8485203625876797,7
APALAÍ,apl,del-words,gzip,0.8488786704786645,8
APALAÍ,apl,del-words,gzip,0.8485104095907079,9
APURINÃ,apu,del-words,gzip,0.8376552882364174,0
APURINÃ,apu,del-words,gzip,0.8379953593374369,1
APURINÃ,apu,del-words,gzip,0.8355808545201989,2
APURINÃ,apu,del-words,gzip,0.8359758601836907,3
APURINÃ,apu,del-words,gzip,0.8364702712459421,4
APURINÃ,apu,del-words,gzip,0.8362505329960526,5
APURINÃ,apu,del-words,gzip,0.8360177150884316,6
APURINÃ,apu,del-words,gzip,0.8360438744038946,7
APURINÃ,apu,del-words,gzip,0.8363185472162564,8
APURINÃ,apu,del-words,gzip,0.8367580237160354,9
ASHENINKA,cax,del-words,gzip,0.8183849425906944,0
ASHENINKA,cax,del-words,gzip,0.8173040668299618,1
ASHENINKA,cax,del-words,gzip,0.8203260502230179,2
ASHENINKA,cax,del-words,gzip,0.8178347293481509,3
ASHENINKA,cax,del-words,gzip,0.8180442013948045,4
ASHENINKA,cax,del-words,gzip,0.8192786899897498,5
ASHENINKA,cax,del-words,gzip,0.8177090461201587,6
ASHENINKA,cax,del-words,gzip,0.8187703711565371,7
ASHENINKA,cax,del-words,gzip,0.8192032800529545,8
ASHENINKA,cax,del-words,gzip,0.8198344891535374,9
ENGLISH,eng,del-words,gzip,0.8431196879834196,0
ENGLISH,eng,del-words,gzip,0.8426896498175325,1
ENGLISH,eng,del-words,gzip,0.8431017697265076,2
ENGLISH,eng,del-words,gzip,0.8422297478901253,3
ENGLISH,eng,del-words,gzip,0.8443859114718654,4
ENGLISH,eng,del-words,gzip,0.8425552628906927,5
ENGLISH,eng,del-words,gzip,0.8437408542230345,6
ENGLISH,eng,del-words,gzip,0.8434989577547229,7
ENGLISH,eng,del-words,gzip,0.8433466525709712,8
ENGLISH,eng,del-words,gzip,0.8438782275260263,9
FRENCH,fre,del-words,gzip,0.8435942501507085,0
FRENCH,fre,del-words,gzip,0.8427565087693976,1
FRENCH,fre,del-words,gzip,0.8436536845054637,2
FRENCH,fre,del-words,gzip,0.8423404682861113,3
FRENCH,fre,del-words,gzip,0.8424253745071901,4
FRENCH,fre,del-words,gzip,0.8419951829870574,5
FRENCH,fre,del-words,gzip,0.8427649993915054,6
FRENCH,fre,del-words,gzip,0.843079152409497,7
FRENCH,fre,del-words,gzip,0.8431357565568829,8
FRENCH,fre,del-words,gzip,0.8424536765808831,9
GERMANY,ger,del-words,gzip,0.8355427720855274,0
GERMANY,ger,del-words,gzip,0.8349580029434313,1
GERMANY,ger,del-words,gzip,0.8333631780104419,2
